id,object_id,qualification,roles,productionPlaces,maker_name
5045,33e019e900050ad45094,,,Netherlands,unknown
5046,33e3bb41390a0cd20208,attributed to,,France,A. Roussel
5047,33e52841c8c70332917e,attributed to,,,Giorgio Sommer
5048,33e691bf85ab8b31377c,,print maker,Northern Netherlands,anonymous
5049,33e9c7dd310dc9db6791,mentioned on object,,Paris,Charles Marville
5050,33eec38b630157e268b5,possibly,print maker,Northern Netherlands,Robert de Baudous
5051,33eee354664eaddc578d,attributed to,,Great Britain,Henry Pauw van Wieldrecht
5052,33efefc247394718dc53,,print maker,,Aegidius Sadeler
5053,33f1f57a0f89d2e6a90e,mentioned on object,print maker,Venice,Johann Sadeler (I)
5054,33f572ea05d13fe2e409,mentioned on object,,Amsterdam,Albert Greiner
5055,33f75a7a284df43dad63,,print maker,Amsterdam,Jan Luyken
5056,33f90524b2ed061692e5,,print maker,Cologne,Crispijn van de Passe (I)
5057,33f9563fddc12efd9069,,painter,Belgium,Pierre François De Noter
5058,33fa13b437098708ac2c,attributed to,,Arnhem,Johanna Margaretha Piek
5059,33fa3c14640135575137,signed by artist,painter,,Cornelis Kruseman
5060,33fc5e53b9dec822de47,mentioned on object,print maker,Antwerp,Johann Sadeler (I)
5061,33fcd4fda1eeffb180d0,,print maker,,Johann Sadeler (I)
5062,33fd0fcb083450d629b4,,,Netherlands,Jacob Olie jr.
5063,33fdc7272c52ce3ba3b9,mentioned on object,print maker,Amsterdam,Abraham Rademaker
5064,34026629a218197ca1e0,mentioned on object,print maker,Amsterdam,Jacob van der Schley
5065,3403e05a9ce0334666bb,,painter,,Pieter van der Werff
5066,340616721fc2f046504c,mentioned on object,print maker,Amsterdam,Jan Harmensz. Muller
5067,340b0162949143bf2580,mentioned on object,print maker,,Willem Steelink (II)
5068,340dea4be45fc9885ada,mentioned on object,print maker,France,Jean Berain (le Vieux)
5069,34194ede4b603256b280,mentioned on object,,Utrecht,Eduard François Georges
5070,341b064349b9da01dff1,workshop of,print maker,,de Passe
5071,341c00be88bcb2f1325a,attributed to,,,anoniem (Monumentenzorg)
5072,341c00be88bcb2f1325a,possibly,,,A.J.M. Mulder
5073,341c1e2ee6e5f1eaf786,mentioned on object,print maker,Amsterdam,Jacob van der Schley
5074,34217c5db19290fbacfc,,painter,,Johannes Dircksz. van Oudenrogge
5075,3422669abdadaaa60134,attributed to,,,anoniem (Monumentenzorg)
5076,342703f8bcc90aa5d51e,mentioned on object,,New York (city),George Grantham Bain
5077,3430406befb9c6ef5fef,workshop of,print maker,Amsterdam,Bernard Picart
5078,343208ab3d8302d453ca,,,Netherlands,Jacob Olie jr.
5079,3433905a07512b91471e,,,France,anonymous
5080,3433cefba7643ed02545,,painter,,Caspar Netscher
5081,3439416a538f9e4d9b92,,print maker,Northern Netherlands,Jan van Vianen
5082,343e3298b02d6e4f0e6f,possibly,,Norway,Paul Güssfeldt
5083,344453856d3fefda648b,,print maker,Northern Netherlands,Theodor Matham
5084,3444bada127a1ce05800,attributed to,painter,,Hendrik Voogd
5085,3444eb5c40bb6622e47e,,,,Benjamin Delessert
5086,34459e6f632f7689f103,,print maker,,Raphaël Sadeler (I)
5087,344666285cba8a67cc59,,painter,Northern Netherlands,Jan Ekels (II)
5088,34473567110157de3802,mentioned on object,print maker,unknown,J.H. Pluygers
5089,3447b8534805b09b2311,,,Sumatra,Christiaan Benjamin Nieuwenhuis
5090,34496e3b568688817c5d,,painter,,Gijsbertus Derksen
5091,34500ddd293040b84d50,,,Suriname,Théodore van Lelyveld
5092,34501e5ca90d5077f86b,,,Italy,Henry Pauw van Wieldrecht
5093,3451c58874d61a0c9c61,,print maker,Amsterdam,Jan Luyken
5094,34545c127cbc7764eedc,,print maker,,anonymous
5095,3454ffbfa911ed7626f9,,print maker,Netherlands,anonymous
5096,3457c0b6eb253373cf22,mentioned on object,print maker,Northern Netherlands,Jan van Vianen
5097,346492e97625f528789c,,,,Francis Frith
5098,346b1581d9d05427be7f,,print maker,Amsterdam,Charles Rochussen
5099,346db7b87f7ed4f39ed6,,,,L. Heldring
5100,3473d285473a74371106,,painter,,Richard Brakenburg
5101,3478e6be8917135dde67,,painter,,Jan Adam Kruseman
5102,347df5126bafbd93ca5d,attributed to,,Great Britain,Henry Pauw van Wieldrecht
5103,3481093c2e115bba7141,,print maker,Cologne,Crispijn van de Passe (I)
5104,34814b21cffd3d896f92,,print maker,,Aegidius Sadeler
5105,3481671ac4ea602704ae,mentioned on object,print maker,Northern Netherlands,Jan Stolker
5106,348277e2e6f0b1f474ec,,,France,frères Seeberger
5107,3489c73e4eab858a3bde,,painter,,Jan Willem Pieneman
5108,348ab617feddf9596b32,,print maker,Northern Netherlands,anonymous
5109,348af36031252ed33403,,,Netherlands,anonymous
5111,348e5b70bdbc90e64dbe,possibly,,,A.J.M. Mulder
5110,348e5b70bdbc90e64dbe,attributed to,,,anoniem (Monumentenzorg)
5112,34954b35e4d7f7e44063,,,,anonymous
5113,34957fab136e39c58462,mentioned on object,print maker,Antwerp,Johann Sadeler (I)
5114,3497227f906fdea72e6a,,painter,,Cornelis Albertus Johannes Schermer
5115,34a009f6633e6d5871cb,,print maker,Netherlands,jonkheer Barthold Willem Floris van Riemsdijk
5116,34a1f19b3c684e81ac2f,,painter,,Ferdinand Bol
5117,34a29b524cb514412e82,,print maker,Amsterdam,Jan Luyken
5118,34a9b8dc19274f665292,,painter,,Théophile de Bock
5119,34aa8473b2eabfc91802,,,Persia,Antoine Sevruguin
5120,34acc95625391c013f18,,,,Atelier Kurkdjian
5121,34b3ad8251897fdfaf7a,,,Netherlands,anonymous
5122,34b3c3f8d127e7564329,possibly,,,Kassian Céphas
5123,34b44a360e7dd1195c81,,print maker,Haarlem,Romeyn de Hooghe
5124,34b54bcd5d579585b624,,,,Giorgio Sommer
5125,34b71b2be701706e8248,,print maker,Amsterdam,Lambertus Antonius Claessens
5126,34b81775724ce9c3f8af,possibly,,Netherlands,Geldolph Adriaan Kessler
5127,34bacf71c7471e82b4ad,mentioned on object,print maker,Cologne,Johann Sadeler (I)
5128,34cbf42ad82ce30b9cc7,,,,Bonfils
5129,34cf20b292c7047c416a,,painter,,Jean Baptiste Vanmour
5130,34cf6a5ab6d33441886f,mentioned on object,print maker,Amsterdam,Abraham Rademaker
5131,34d10c02fe589b401a75,,print maker,,Theodoor van Thulden
5132,34d1cbe680cf2aa97d40,,,Utrecht,anonymous
5133,34d4258d1a9f98e44660,workshop of,print maker,Netherlands,Jacob de Gheyn (II)
5134,34d89fa8761aebc71a6b,,painter,,Johannes Tavenraat
5135,34d8a60ed1486099dc39,,,,O. Hisgen & Co.
5136,34eb40dcff73e9d1ad05,,print maker,Netherlands,Pieter Serwouters
5137,34ed0616e51dfcaaf304,attributed to,,Maastricht,anoniem (Monumentenzorg)
5138,34ef7f3b49e00b6c1fd2,,print maker,,Johann Theodor de Bry
5139,34f24bf37221022db06e,mentioned on object,print maker,Amsterdam,Jan Ruyter
5140,34f349df27c82f9afbd9,,print maker,Leiden,Pieter de Mare
5141,34f4b147e618ba0c2ff7,workshop of,print maker,Leiden,Jacob de Gheyn (II)
5142,34f68ec47abaa040433c,workshop of,print maker,Amsterdam,Bernard Picart
5143,34f70c1b16539043d193,,print maker,France,anonymous
5144,34f8b0fa49eba1d7ce6b,mentioned on object,print maker,Northern Netherlands,Sieuwert van der Meulen
5145,34fa7d82a90f0707523f,,print maker,Antwerp,Johann Sadeler (I)
5146,34fb0bacaa6eb8773376,attributed to,print maker,Italy,Gaspare Antonio Baroni di Cavalcabo
5147,34fc9eba3d24172183f0,,,Netherlands,Jacob Olie jr.
5148,34fd61be0296916564f8,mentioned on object,painter,,Tibout Regters
5149,34feeb91dd906cb9e0f3,,,,anonymous
5150,350491484901e3b0b79f,mentioned on object,,Amsterdam,Jacob van der Schley
5151,3504a2f184ce1f8a40b8,,painter,,Gerard de Lairesse
5152,3505caacde9fa5ea8e6f,possibly,print maker,,Pieter Schenk (I)
5153,35071abb9dbaa3d9e525,attributed to,,,Johanna Margaretha Piek
5154,350749d7097bd1499fae,attributed to,,,anoniem (Monumentenzorg)
5155,350749d7097bd1499fae,possibly,,,A.J.M. Mulder
5156,3509afa19ea89589caf3,mentioned on object,print maker,Northern Netherlands,Daniel Bongaert
5157,3509b0f01c785b091a88,,,China,anonymous
5158,350e6b9e0bf235c3a6bd,,,Netherlands,Jacob Olie jr.
5159,3512ffb642a6adccc632,,painter,,Ary Scheffer
5160,351c372f5f5fd9c71bcb,,painter,,Jacob Isaacksz van Ruisdael
5161,351cf593fb99cc4201b6,signed by artist,,Netherlands,Richard Tepe
5162,352065dfbdb1b399ffbc,,print maker,Amsterdam,Michiel Mosijn
5163,35213686eb0bb2b29fab,,painter,,Michael Sweerts
5164,3521bf19bf66d22c26bf,,print maker,,Johann Heinrich Maria Hubert Rennefeld
5165,352743cc14d7e3aa0bc9,,,,anonymous
5166,352ad2876cd13fd70279,,print maker,Utrecht,Hermanus Jan Hendrik van Rijkelijkhuysen
5167,352b3127a5c7a20737a4,mentioned on object,,Netherlands,Richard Tepe
5168,3532290bb3fcfb08fb16,,,Italy,Jacob Olie jr.
5169,3532a82898683bbb8080,,print maker,Rome,Hendrick van Schoel
5170,3534d3f2c0f24d5df3a7,mentioned on object,,Paris,Bastien & Carton
5171,3535399dd9ef1e710c90,,,Batavia,Woodbury & Page
5172,3536d1167fe772fe0087,,,London,anonymous
5173,353a2d2ea8a0e3b28f2b,mentioned on object,print maker,Japan,Tsukioka Kôgyo
5174,353abc482bb88d31c30b,,,Netherlands,anonymous
5175,353ade9317b516eb7221,,print maker,Netherlands,Theodor de Bry
5176,3542bfcb219797ec6a4d,,,,C. Schwartz & Co.
5177,35459bc93fa0c9f75d11,,painter,,Peter Danckerts de Rij
5178,3549cdad2aaa42a7087f,mentioned on object,print maker,Germany,Heinrich Aldegrever
5179,355598088c7724ce3afa,,,,Geldolph Adriaan Kessler
5180,355677af4ab061abb9b8,,,,anonymous
5181,3556cdf7d4fbdeeb176b,mentioned on object,print maker,Paris,Gabriel Huquier
5182,3556cdf7d4fbdeeb176b,mentioned on object,,,Juste Aurèle Meissonnier
5183,355dc47b5fac2bd28c13,attributed to,,Netherlands,Richard Tepe
5184,35629705e596a01f0cb3,,print maker,Northern Netherlands,anonymous
5185,3564fa05e0349d311591,,,,Geldolph Adriaan Kessler
5186,356607efbcea895caded,signed by artist,,,Samuel Bourne
5187,35686fafb53bb3ba829a,,painter,,Anton Mauve
5188,356b78ea7bff441a7c5b,circle of,painter,,Carlo Maratti
5189,356e0b7a6ef05af845bb,mentioned on object,,France,Séraphin-Médéric Mieusement
5190,357084abb16eb7377e35,,painter,,Dionys van Nijmegen
5191,35742cda0d055284a858,mentioned on object,print maker,Amsterdam,Jan Frederik Christiaan Reckleben
5192,3574757db339d4dfa360,,print maker,Amsterdam,Hubert Quellinus
5193,3578b478d07e988dcfc7,,print maker,The Hague,Jan Bedijs Tom
5194,3578f848330dc40184ec,,print maker,Amsterdam,Pieter van Gunst
5195,357a805d5866735f9f9a,,painter,,Jacob Hogers
5196,357b6cd419a5b19fdc5f,,painter,Antwerp,Joachim Bueckelaer
5197,357d11a09dd8ca668f17,mentioned on object,print maker,Southern Netherlands,Cornelis van Caukercken
5198,3584794ac22ae1e2fc31,,,Rome,anonymous
5199,358bddc4351926e6deb9,,painter,,David van der Plas
5200,358d4a05a1fa0189f5bc,mentioned on object,print maker,Rome,Reinier van Persijn
5201,359da7a16cd9538dbc18,mentioned on object,painter,,Paulus Hennekyn
5202,35a351ef9cd4dc046e88,mentioned on object,print maker,Venice,Johann Sadeler (I)
5203,35a64d593aebb5a06a07,,painter,,Jacob Maris
5204,35a84383e91190c4a061,,,London,Winter Thompson
5205,35a8e1e16f8d7e1cfbe7,mentioned on object,print maker,unknown,Raphaël Sadeler (I)
5206,35adb89ffd6683258fa3,,,Amsterdam,P. Oosterhuis
5207,35afc91f9ed9a575b75f,mentioned on object,,Haarlem,G. A. Vernout
5208,35b2d95d66f0ee1c718b,,painter,,Philips Wouwerman
5209,35b2dfd082a674030ad3,,print maker,Northern Netherlands,anonymous
5210,35b35cb8ac7d9b0d5a44,,,Suriname,Théodore van Lelyveld
5211,35b3aa23d652b6d73937,,,Liverpool,A.F. Vogel
5212,35b3c8e86974f61c14d2,,,Venice,Carlo Ponti
5213,35b72f3dbd1b7e1f277f,mentioned on object,print maker,Amsterdam,Jan Ruyter
5214,35b7ccf31b49712a8a54,mentioned on object,,Maastricht,Théodor Weijnen
5215,35beed76414ed89b7cf8,possibly,,,O. Hisgen & Co.
5216,35bff86ee625727e73f7,mentioned on object,,Rotterdam,G. Hoogwinkel jr.
5217,35c0cbf35e6c86273998,mentioned on object,print maker,unknown,Carl Cristiaan Fuchs
5219,35c1fe2facfcd6d9ecfc,mentioned on object,publisher,Paris,Vérascope Richard
5218,35c1fe2facfcd6d9ecfc,,,,anonymous
5220,35c527b7b68474bf4ce7,,,Suriname,Théodore van Lelyveld
5221,35c7674df3977ad7af02,,,,anonymous
5222,35c7daa688ea0b79ffc2,attributed to,,Netherlands,Richard Tepe
5223,35c8fbc00c43626c24b0,,painter,,Arnoud van Halen
5224,35d167a42c863364d6f0,attributed to,,Switzerland,Giorgio Sommer
5225,35d1802123d2e103de7e,attributed to,,Great Britain,Francis Edmond Currey
5226,35d2d77ffb882e19e43b,attributed to,,,anoniem (Monumentenzorg)
5227,35d2d77ffb882e19e43b,possibly,,,A.J.M. Mulder
5228,35d33d4cbfb2d40fde6c,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
5229,35d40dd77859e1b69528,attributed to,,,anoniem (Monumentenzorg)
5230,35d40dd77859e1b69528,possibly,,,A.J.M. Mulder
5231,35d4dd0b5e112b44ef73,attributed to,,,anoniem (Monumentenzorg)
5232,35d4dd0b5e112b44ef73,possibly,,,A.J.M. Mulder
5233,35dd64e3029645bef24d,mentioned on object,,,Camino
5234,35df7c68992f2b26f732,,,,Eugenio Interguglielmi & Co.
5235,35e02721da21a9305b1c,mentioned on object,print maker,unknown,Johann Sadeler (I)
5236,35e1fe398971138f66eb,,print maker,,anonymous
5237,35e22c2281a32a179183,,,Netherlands,Jacob Olie jr.
5238,35e3bbf73da25f41277a,mentioned on object,,Germany,Friedrich Jacob Morisson
5239,35e7868b547416d46f9c,mentioned on object,print maker,,Thomas Hellyer
5240,35f198e49b9f2ba5afcf,mentioned on object,print maker,Amsterdam,Abraham Rademaker
5241,35f6483ac3cc30a91731,mentioned on object,print maker,Amsterdam,Simon Fokke
5242,35fe38d13db3ae89bb64,mentioned on object,print maker,Italy,Andrea Previtali
5243,3602d4cd37824f37fc27,,painter,Netherlands,Joannes Barnardus Antonius Maria Westerwoudt
5244,360813573a001ab90091,mentioned on object,print maker,,Raphaël Sadeler (I)
5245,360c771d08570903f240,mentioned on object,,Netherlands,Richard Tepe
5246,360ccbd374c1f8568785,attributed to,painter,,Antonio Francesco Peruzzini
5247,36116fa41680e39223f2,mentioned on object,,Paris,Erwin Hanfstaengl
5248,36158d746248ce63f7eb,mentioned on object,print maker,Netherlands,Jacob de Gheyn (III)
5249,36160206575018dfe60c,,,,Henry Pauw van Wieldrecht
5250,3616b7d3cbfc7b82da4e,mentioned on object,,Sri Lanka,Charles T. Scowen & Co.
5251,3618b3a614f2fa79a899,,,,Woodbury & Page
5252,361d058cfbfcb248a1fc,,,Amsterdam,Adolphe Braun et Cie.
5253,361e9f0872bac402eed3,attributed to,,London,C.M. Ferrier & F. von Martens
5254,3620310148b721c73a94,,painter,,Jan Both
5255,3625fe25de9289f54884,,print maker,Netherlands,anonymous
5256,36266d0503e886f7d0b0,,print maker,,anonymous
5257,362936f2bbd0e734a2b8,,print maker,Northern Netherlands,Jan de Ridder
5258,3629c67cde68d2524d91,,print maker,Amsterdam,Cornelis Ploos van Amstel
5259,362acd724b239506bd73,mentioned on object,print maker,Utrecht,Hermanus Jan Hendrik van Rijkelijkhuysen
5260,362d8c5fb1b9f76dbdd8,,painter,,Karel du Jardin
5261,362f1ef945fd53d9566d,,,United States of America,anonymous
5262,362f8bb35700f9e40e2f,,,,anonymous
5263,3635d5c3a7d85f76341f,,print maker,,anonymous
5264,36381d30bc272c19bebe,,print maker,France,anonymous
5265,363bd8da20b9ef577372,mentioned on object,print maker,Paris,Theodoor van Thulden
5266,3643e92ede0958eedc3f,,,Amsterdam,Cor Jaring
5267,364c7e77dcb0973477e1,,,,anonymous
5268,364cccff23fe19d1d594,,,,Francis Frith
5269,364eab7c109361c31d6e,,painter,,Aert Schouman
5270,3655c2846f9f4784c317,,painter,,Bartholomeus van der Helst
5271,3656336e1d47cbd5a847,mentioned on object,print maker,,Raphaël Sadeler (II)
5272,365cf19cac5a12df75f4,,print maker,Antwerp,Paulus Pontius
5273,365ecd26e0f4cd5f02d6,attributed to,,Norway,Paul Güssfeldt
5274,366270dd80652239399f,,,,Geldolph Adriaan Kessler
5275,3662cc2e9256752d48ee,,print maker,,Jacob van der Heyden
5276,3666c6fe49ed11e6445b,,print maker,Northern Netherlands,anonymous
5277,3667452acd33e5b8e20e,mentioned on object,print maker,Amsterdam,Pieter van den Berge
5278,3667453b0b54fd42aee2,,print maker,,Gerrit Willem Dijsselhof
5279,366829fb509b40d4ca99,attributed to,,Amsterdam,Barend Groote & Co.
5280,3669383120666b753add,,print maker,,anonymous
5281,3669383120666b753add,,,Netherlands,Daniël Marot (I)
5282,366a28923f74536dcf6e,,,France,anonymous
5283,366da881f64ba500513b,possibly,,Netherlands,Jean Baptiste August Kessler
5284,366eb5b3aeeb8c408f3f,mentioned on object,print maker,,Eberhard Cornelis Rahms
5285,366fffd9b0de5c425d08,signed by artist,,Amsterdam,Cornelis Ploos van Amstel
5286,367340e5c08262094293,mentioned on object,painter,Netherlands,David Adolph Constant Artz
5287,367759b6c8fcee94c75c,mentioned on object,,,Kornelis Willem Schorteldoek
5288,367d2aacf660fa098e0c,mentioned on object,print maker,Amsterdam,Abraham Bloteling
5289,367e31a21ee1742ff8f7,,print maker,,Caspar Luyken
5290,367e74f80a9eabd855c0,mentioned on object,,,Leroux
5291,3680e427a80239c0c64b,,,"Dutch East Indies, The",anonymous
5292,3681281201f5c3012d89,,print maker,Netherlands,anonymous
5293,36819617cd7df3976823,mentioned on object,print maker,Brussels,François Deroy
5294,36869344fc80823fd87d,signed by artist,painter,,Charles Dankmeijer
5295,36872affca2bd7cd2782,,,Naples,Giorgio Sommer
5296,36872dfc42f6fcd11cfb,,painter,,Philips Wouwerman
5297,368c56b3f23cddbd0640,,painter,Netherlands,Johan Bernard Scheffer
5298,368d9fe5155d40687744,mentioned on object,,Amsterdam,Jacob van der Schley
5299,3690ec9ddd2dd206cc4c,,painter,,Jan Havicksz. Steen
5300,3690f4cc1c5b74c91651,mentioned on object,,The Hague,Vinkenbos & Dewald
5301,36934dc153035f41ac7a,,,Batavia,Woodbury & Page
5302,36a833657c21ef4a66ee,,,Naples,anonymous
5303,36a90a391513724ab171,,print maker,,anonymous
5304,36acab953ad1fe9174e8,mentioned on object,print maker,Amsterdam,Pieter van Gunst
5305,36af8beb37c9c420fb0d,mentioned on object,print maker,Northern Netherlands,Jan van Vianen
5306,36b07c7d06a638a20969,,,England,anonymous
5307,36b2ea99ddf115f76bcd,,,Amsterdam,Cor Jaring
5308,36b4ba76ff9657324286,,print maker,Antwerp,Johann Sadeler (I)
5309,36b5b2e95c4405c51ea2,,,England,anonymous
5310,36b9f1eaf3d8553eb2bd,mentioned on object,,Rome,Fratelli Alinari
5311,36bba427e223d0b0164c,mentioned on object,painter,,Nicolaes Pietersz. Berchem
5312,36bbbf78646e0198b453,mentioned on object,,Amsterdam,Gebr. van R.
5313,36bd6bfbaae0cd017096,mentioned on object,,,James Valentine
5314,36bd9d2844293343a20d,mentioned on object,print maker,,Jacob Folkema
5315,36bdf025e67689ee8862,,painter,,Vittore Crivelli
5316,36c0b45878346c087f7b,attributed to,print maker,,Johannes of Lucas van Doetechum
5317,36c10c6947e47204b44b,mentioned on object,,Hoorn (North Holland),Albert A. Kleintjes
5318,36c32355e3de74d9bc1b,mentioned on object,,Amsterdam,Max Cosman
5319,36c390cb0f2c311623a4,,,,Ilse Frech
5320,36c6f4c73958f606af46,,print maker,Amsterdam,Jan Harmensz. Muller
5321,36cbab3b0fdad0520192,mentioned on object,,Groningen (province),Benjamin Sanders
5322,36cf7fd0ab82c1202ea2,attributed to,painter,,Jeronymus van Diest (II)
5323,36cfc65792ac68777fdd,,,,anonymous
5324,36d1bdc4d9b44dd5651f,signed by artist,painter,Sevilla,Émile Bernard
5325,36d245de58f40f4016f1,mentioned on object,print maker,Antwerp,Petrus Rucholle
5326,36d27be3f8327b53cc57,,,Java,Isidore Kinsbergen
5327,36d4277aef42cbb8023e,,print maker,Amsterdam,Matthijs Pool
5328,36d5ea6588c797cc7654,mentioned on object,,Amsterdam,Albert Greiner
5329,36dc0024aa8c0389a918,mentioned on object,print maker,Amsterdam,Claes Jansz. Visscher (II)
5330,36e68382e3482a93ad20,attributed to,,Venice,Carlo Ponti
5331,36e6e323af0becb3218b,mentioned on object,printer,,anonymous
5332,36e8b3e5f62fa73e1877,mentioned on object,print maker,Paris,Gerard Edelinck
5333,36e8dbe4a677728cd9f8,,,Suriname,Willem Diepraam
5334,36f0ffab9b0a0f58fbcc,mentioned on object,print maker,Amsterdam,Coenraet Decker
5335,36f16c11c961a0a3970e,mentioned on object,,Netherlands,Richard Tepe
5336,36f6b8d6296eee5f1c15,circle of,,Netherlands,Willem Frederik Piek Sr.
5337,36f8755aaf0bf7abd009,,print maker,Northern Netherlands,anonymous
5338,36fd399ebbd2e37b2356,attributed to,,London,C.M. Ferrier & F. von Martens
5339,36fdb234fa7c7f74faf8,,painter,,Frans Decker
5340,36fe3fe0a227e3004a32,attributed to,,Venice,Johanna Margaretha Piek
5341,36ff0e402fe52d1b0fb3,,,,anonymous
5342,36ff815f43bf12ae6703,mentioned on object,,Amsterdam,Hermanus Jodocus Weesing
5343,370103e5876cea3203da,,painter,,Jan Willem Pieneman
5344,3701aa69b9f864cad991,,print maker,Northern Netherlands,anonymous
5345,370315d4b9b929bbf4fb,,,,anonymous
5346,370326b01315036e6c58,,print maker,Netherlands,anonymous
5347,3703378438504a5e30f4,mentioned on object,print maker,Northern Netherlands,Theodoor Koning
5348,3704e282dfba026f1589,mentioned on object,,,Wilhelm Ivens
5349,3708eff726c3eb1e7fb2,mentioned on object,,Amsterdam,Jacob van der Schley
5350,370ae0801eb5a64f51f2,mentioned on object,,Rome,Tomasso Cuccioni
5351,370c677a56ffb7788a5f,,,Batavia,Woodbury & Page
5352,370ce0e69e9e1b355531,,,,L. Heldring
5353,370ec92dd38945635dec,attributed to,painter,,Johann Georg Schwartze
